age,height_cm,weight_kgs,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),primary_position,body_type_clean,continent,pace_index,shooting_index,passing_index,dribbling_index,defending_index,physical_index,growth,position_group
31,187.96,83.9,66,66,425000.0,1000.0,Left,1,3,2,CDM,Normal,Europe,35.5,54.333333333333336,60.0,56.5,61.4,71.25,0,Midfielder
24,175.26,64.0,63,69,425000.0,2000.0,Right,1,3,2,LB,Lean,Europe,52.5,42.0,54.166666666666664,58.666666666666664,65.0,58.5,6,Defender
34,182.88,78.0,75,75,2700000.0,36000.0,Left,1,2,1,GK,Normal,Europe,51.5,15.5,22.833333333333332,39.5,15.0,52.75,0,Goalkeeper
30,182.88,79.8,71,71,1800000.0,1000.0,Right,1,3,3,RB,Lean,Europe,71.5,55.666666666666664,53.666666666666664,70.33333333333333,68.8,72.25,0,Defender
25,172.72,66.2,80,83,18500000.0,17000.0,Right,2,4,4,RW,Lean,Europe,92.0,67.66666666666667,70.83333333333333,84.16666666666667,36.2,54.25,3,Attacker
33,152.4,72.1,69,69,425000.0,4000.0,Right,1,4,2,CB,Lean,Europe,53.5,45.833333333333336,51.666666666666664,57.833333333333336,69.2,70.0,0,Defender
21,190.5,86.2,71,82,4100000.0,31000.0,Right,1,2,3,ST,Normal,Europe,72.0,69.66666666666667,56.166666666666664,64.83333333333333,46.2,66.0,11,Attacker
25,172.72,60.8,70,74,1900000.0,10000.0,Right,1,3,2,RB,Normal,Europe,77.5,47.0,55.833333333333336,69.83333333333333,67.2,60.5,4,Defender
24,193.04,79.8,66,71,725000.0,5000.0,Right,1,3,2,CB,Lean,Europe,39.5,17.5,31.166666666666668,40.833333333333336,65.8,57.25,5,Defender
23,152.4,71.2,72,80,3900000.0,6000.0,Left,1,3,3,LB,Normal,Europe,76.0,60.5,69.5,69.66666666666667,67.0,65.25,8,Defender
37,187.96,79.8,75,75,900000.0,14000.0,Right,2,3,1,GK,Lean,South America,37.0,15.0,21.666666666666668,36.666666666666664,15.2,46.0,0,Goalkeeper
28,185.42,83.0,74,77,4900000.0,23000.0,Right,2,2,1,GK,Normal,South America,54.0,17.166666666666668,24.666666666666668,44.166666666666664,16.6,47.75,3,Goalkeeper
28,172.72,78.0,79,79,10500000.0,60000.0,Right,2,3,4,RB,Normal,South America,81.0,63.833333333333336,70.66666666666667,79.33333333333333,74.0,80.5,0,Defender
31,187.96,83.9,76,76,5500000.0,20000.0,Right,1,3,2,CB,Stocky,South America,54.5,43.833333333333336,57.5,60.166666666666664,76.0,69.75,0,Defender
18,175.26,64.9,62,81,625000.0,8000.0,Right,1,3,3,LW,Lean,Europe,74.0,54.5,55.833333333333336,65.66666666666667,43.8,47.75,19,Attacker
29,152.4,72.1,77,77,8500000.0,54000.0,Right,1,3,3,CM,Normal,South America,73.0,65.66666666666667,69.66666666666667,75.83333333333333,70.8,70.75,0,Midfielder
28,182.88,78.9,69,69,1100000.0,4000.0,Left,1,3,3,CM,Normal,South America,58.0,69.33333333333333,69.66666666666667,66.83333333333333,45.4,60.25,0,Midfielder
23,182.88,82.1,64,72,575000.0,1000.0,Right,1,3,2,CB,Normal,South America,56.5,39.0,35.5,50.666666666666664,63.8,65.75,8,Defender
19,187.96,81.2,74,86,10000000.0,15000.0,Right,1,4,4,ST,Normal,Europe,86.0,68.83333333333333,62.333333333333336,71.66666666666667,29.4,67.5,12,Attacker
27,185.42,78.9,71,72,2800000.0,7000.0,Right,1,4,3,ST,Normal,Europe,60.5,71.66666666666667,46.833333333333336,66.16666666666667,36.0,77.5,1,Attacker
28,185.42,74.8,78,80,10000000.0,27000.0,Right,2,2,2,CB,Lean,South America,67.0,49.833333333333336,56.5,67.5,79.4,69.0,2,Defender
24,187.96,78.0,60,66,240000.0,3000.0,Right,1,3,2,CB,Normal,South America,57.5,28.833333333333332,29.333333333333332,46.833333333333336,59.2,63.75,6,Defender
27,190.5,84.8,67,67,525000.0,4000.0,Left,1,1,1,GK,Normal,South America,42.5,17.0,24.833333333333332,39.166666666666664,16.6,48.75,0,Goalkeeper
33,175.26,68.9,80,80,9500000.0,39000.0,Right,2,4,4,CF,Lean,South America,65.0,77.66666666666667,79.0,83.0,44.8,65.0,0,Attacker
26,175.26,71.2,63,66,475000.0,1000.0,Right,1,3,3,ST,Normal,South America,80.5,60.833333333333336,60.5,67.33333333333333,42.0,51.5,3,Attacker
33,172.72,68.0,76,76,4300000.0,53000.0,Right,2,3,3,RB,Normal,South America,72.0,52.166666666666664,69.66666666666667,77.66666666666667,70.2,64.75,0,Defender
26,175.26,71.2,82,85,28000000.0,165000.0,Left,2,4,4,CAM,Normal,South America,70.5,75.66666666666667,75.16666666666667,81.66666666666667,66.6,62.5,3,Midfielder
25,152.4,71.2,62,67,400000.0,1000.0,Right,1,3,3,CM,Normal,South America,60.5,55.5,58.5,61.5,52.8,58.0,5,Midfielder
36,182.88,78.0,68,68,100000.0,1000.0,Right,1,3,3,RB,Normal,South America,59.0,59.0,64.66666666666667,64.83333333333333,68.4,66.25,0,Defender
27,185.42,77.1,69,72,1100000.0,4000.0,Right,1,3,2,CB,Lean,Europe,61.0,41.5,46.666666666666664,55.833333333333336,68.8,74.0,3,Defender
25,154.94,68.0,74,78,6000000.0,22000.0,Right,1,2,2,CB,Lean,Europe,70.5,36.666666666666664,52.5,60.333333333333336,73.2,74.5,4,Defender
29,185.42,78.9,67,67,800000.0,3000.0,Left,1,3,3,ST,Lean,South America,62.5,62.333333333333336,58.333333333333336,63.333333333333336,38.0,63.0,0,Attacker
28,182.88,83.0,59,59,130000.0,2000.0,Right,1,2,2,RB,Stocky,South America,75.0,42.0,47.333333333333336,56.833333333333336,54.0,78.0,0,Defender
29,182.88,78.0,69,69,1000000.0,6000.0,Right,1,3,2,CM,Lean,Europe,38.5,54.833333333333336,57.833333333333336,65.0,66.6,64.0,0,Midfielder
29,152.4,71.2,63,63,280000.0,3000.0,Left,1,3,2,LB,Normal,Asia,73.5,34.166666666666664,58.833333333333336,59.0,59.8,66.5,0,Defender
31,167.64,64.0,66,66,600000.0,8000.0,Right,1,3,3,CAM,Lean,South America,71.0,58.833333333333336,61.833333333333336,70.5,44.8,64.0,0,Midfielder
31,182.88,78.0,70,70,1700000.0,17000.0,Right,1,4,4,RW,Normal,South America,57.0,62.833333333333336,62.833333333333336,71.5,40.8,50.25,0,Attacker
28,187.96,83.9,71,72,2200000.0,18000.0,Right,1,1,2,CB,Normal,South America,51.0,35.666666666666664,39.666666666666664,56.0,69.8,73.75,1,Defender
26,190.5,83.0,65,69,575000.0,2000.0,Right,1,2,2,CB,Normal,South America,51.5,35.166666666666664,31.833333333333332,42.833333333333336,66.6,68.0,4,Defender
31,190.5,84.8,82,82,14000000.0,32000.0,Right,1,2,1,GK,Normal,South America,41.5,14.166666666666666,23.666666666666668,42.333333333333336,16.8,52.25,0,Goalkeeper
22,175.26,68.0,79,85,17500000.0,14000.0,Left,1,3,4,RW,Lean,South America,87.0,73.5,72.5,81.5,42.0,73.75,6,Attacker
25,193.04,83.9,69,73,975000.0,4000.0,Left,1,2,1,GK,Normal,Europe,49.5,10.333333333333334,24.0,42.666666666666664,12.6,48.5,4,Goalkeeper
20,187.96,78.0,65,78,1100000.0,4000.0,Right,1,3,2,ST,Lean,Europe,71.5,58.833333333333336,46.166666666666664,61.333333333333336,29.0,60.0,13,Attacker
29,175.26,72.1,73,73,3000000.0,22000.0,Left,1,2,2,LB,Normal,Europe,70.5,62.333333333333336,71.5,69.66666666666667,68.4,77.75,0,Defender
22,152.4,64.9,62,71,475000.0,1000.0,Right,1,3,2,CAM,Lean,Europe,70.5,55.833333333333336,60.333333333333336,62.5,45.4,57.75,9,Midfielder
29,187.96,81.2,80,81,13500000.0,19000.0,Left,1,3,2,CB,Normal,South America,51.5,52.833333333333336,53.166666666666664,63.166666666666664,80.6,83.25,1,Defender
33,190.5,82.1,84,84,18000000.0,88000.0,Right,3,3,2,CB,Lean,Europe,53.5,40.5,56.5,66.0,84.8,73.75,0,Defender
35,170.18,64.0,67,67,220000.0,4000.0,Right,1,3,3,RB,Lean,Europe,82.5,48.666666666666664,56.666666666666664,68.66666666666667,60.6,75.0,0,Defender
30,195.58,92.1,74,74,3600000.0,8000.0,Right,1,2,1,GK,Lean,Europe,41.5,16.166666666666668,26.833333333333332,40.0,14.8,49.25,0,Goalkeeper
32,182.88,83.0,80,80,13000000.0,30000.0,Right,2,3,3,CAM,Normal,Europe,54.5,78.16666666666667,76.16666666666667,76.0,73.0,80.0,0,Midfielder
22,152.4,73.9,68,76,1300000.0,3000.0,Right,1,3,3,CM,Normal,Europe,66.0,59.0,57.0,64.0,62.4,68.0,8,Midfielder
28,185.42,83.0,71,72,1800000.0,5000.0,Left,1,2,1,GK,Normal,Europe,51.0,16.833333333333332,20.166666666666668,45.166666666666664,15.2,47.0,1,Goalkeeper
32,170.18,68.9,64,64,250000.0,2000.0,Left,1,3,2,LB,Normal,Europe,76.5,41.333333333333336,51.666666666666664,63.333333333333336,60.2,70.25,0,Defender
30,185.42,83.9,76,76,5500000.0,24000.0,Right,1,3,2,CB,Normal,Europe,45.0,46.333333333333336,53.833333333333336,57.666666666666664,76.2,70.25,0,Defender
21,187.96,73.9,60,71,350000.0,3000.0,Left,1,3,2,LM,Lean,Europe,64.5,57.0,55.0,54.5,33.2,49.25,11,Midfielder
23,175.26,73.0,61,65,325000.0,2000.0,Right,1,3,2,CAM,Normal,Europe,65.5,55.166666666666664,58.0,62.5,43.0,51.25,4,Midfielder
28,182.88,73.9,76,77,7500000.0,26000.0,Right,1,3,3,CDM,Normal,Europe,47.5,68.33333333333333,71.83333333333333,69.83333333333333,69.0,70.0,1,Midfielder
22,152.4,68.0,74,85,8500000.0,63000.0,Left,1,3,2,LB,Normal,Europe,81.5,51.333333333333336,64.33333333333333,71.83333333333333,70.2,67.5,11,Defender
25,154.94,73.9,69,73,1100000.0,3000.0,Left,1,3,3,LB,Normal,Africa,76.5,51.166666666666664,55.0,67.5,64.8,68.25,4,Defender
30,185.42,79.8,67,67,600000.0,5000.0,Left,1,3,2,CB,Normal,Asia,69.0,49.166666666666664,56.166666666666664,59.0,64.6,71.25,0,Defender
35,154.94,73.9,70,70,900000.0,12000.0,Left,1,4,3,CAM,Lean,South America,73.0,62.833333333333336,65.5,69.83333333333333,45.2,49.75,0,Midfielder
30,182.88,74.8,74,74,5500000.0,10000.0,Right,1,3,3,CM,Normal,Europe,61.0,79.66666666666667,80.66666666666667,71.0,44.6,53.75,0,Midfielder
28,193.04,87.1,76,77,6000000.0,11000.0,Right,1,2,1,GK,Lean,South America,49.0,13.666666666666666,21.166666666666668,40.666666666666664,18.0,46.75,1,Goalkeeper
35,152.4,78.0,67,67,230000.0,5000.0,Left,1,2,2,CDM,Normal,South America,49.5,59.5,57.5,69.83333333333333,66.4,71.0,0,Midfielder
35,152.4,76.2,69,69,300000.0,6000.0,Left,1,2,2,LB,Stocky,South America,66.0,52.5,62.333333333333336,60.333333333333336,68.4,69.25,0,Defender
30,167.64,68.0,74,74,5500000.0,16000.0,Left,1,3,3,RW,Normal,South America,76.5,69.33333333333333,67.83333333333333,78.5,37.6,68.0,0,Attacker
26,185.42,78.0,66,71,725000.0,1000.0,Right,1,3,2,CDM,Lean,South America,68.0,55.333333333333336,57.833333333333336,61.166666666666664,66.4,69.25,5,Midfielder
31,185.42,86.2,81,81,16500000.0,28000.0,Right,2,4,3,CM,Normal,South America,66.5,74.5,78.83333333333333,74.0,68.2,66.0,0,Midfielder
28,185.42,78.0,70,70,1400000.0,13000.0,Right,1,2,2,CB,Normal,South America,60.5,48.166666666666664,49.166666666666664,52.0,70.0,71.5,0,Defender
27,185.42,83.0,71,72,2700000.0,13000.0,Right,1,3,3,CM,Normal,South America,47.0,68.83333333333333,69.5,63.666666666666664,71.6,65.75,1,Midfielder
27,187.96,77.1,69,69,1100000.0,15000.0,Left,1,3,3,CAM,Normal,South America,61.0,60.833333333333336,65.5,64.83333333333333,35.2,59.25,0,Midfielder
21,175.26,69.9,75,84,10000000.0,41000.0,Right,3,4,3,CM,Normal,Europe,78.0,72.16666666666667,66.66666666666667,76.66666666666667,68.0,82.75,9,Midfielder
27,175.26,69.9,72,72,3300000.0,8000.0,Right,1,3,4,RM,Lean,Europe,76.5,66.66666666666667,68.0,72.5,48.2,51.0,0,Midfielder
35,185.42,78.9,72,72,1300000.0,5000.0,Right,1,2,1,GK,Normal,Europe,53.5,18.833333333333332,23.833333333333332,45.833333333333336,16.6,50.5,0,Goalkeeper
26,182.88,81.2,67,68,750000.0,4000.0,Right,1,3,2,CB,Normal,South America,58.0,36.833333333333336,37.333333333333336,51.833333333333336,65.2,70.25,1,Defender
19,175.26,68.9,58,70,210000.0,1000.0,Right,1,3,2,RM,Normal,Europe,59.0,53.833333333333336,56.0,56.666666666666664,32.8,44.0,12,Midfielder
35,175.26,73.0,72,72,1600000.0,6000.0,Left,2,3,3,RM,Normal,Europe,72.0,70.83333333333333,73.5,72.33333333333333,30.4,59.75,0,Midfielder
29,175.26,68.9,67,67,800000.0,3000.0,Right,1,4,3,ST,Normal,South America,74.0,65.16666666666667,59.5,68.0,48.4,63.25,0,Attacker
36,187.96,82.1,74,74,1300000.0,5000.0,Right,1,2,1,GK,Normal,Europe,33.5,16.166666666666668,19.166666666666668,39.5,13.2,53.75,0,Goalkeeper
32,187.96,79.8,73,73,3600000.0,13000.0,Right,1,4,3,ST,Normal,Europe,76.0,71.33333333333333,63.333333333333336,67.66666666666667,44.6,70.25,0,Attacker
21,182.88,74.8,63,70,525000.0,1000.0,Right,1,3,2,ST,Normal,Europe,63.0,57.833333333333336,45.0,60.0,27.8,64.25,7,Attacker
27,154.94,78.0,66,69,650000.0,2000.0,Right,1,3,2,CB,Normal,Europe,69.5,41.666666666666664,45.833333333333336,56.666666666666664,64.0,72.0,3,Defender
18,152.4,66.2,63,77,750000.0,7000.0,Right,1,3,3,RM,Lean,Europe,73.5,52.666666666666664,57.5,64.0,23.2,49.75,14,Midfielder
37,182.88,82.1,74,74,750000.0,4000.0,Right,2,3,2,CB,Normal,Europe,46.0,41.166666666666664,40.333333333333336,61.833333333333336,73.8,82.25,0,Defender
25,172.72,68.0,78,80,12500000.0,16000.0,Right,1,3,4,RM,Normal,Europe,74.5,67.33333333333333,72.0,80.33333333333333,68.4,72.0,2,Midfielder
29,187.96,82.1,70,71,1400000.0,5000.0,Right,1,3,1,GK,Lean,Europe,42.0,16.833333333333332,24.333333333333332,39.833333333333336,14.2,46.75,1,Goalkeeper
26,190.5,76.2,75,79,7000000.0,12000.0,Right,1,2,2,CB,Lean,Europe,50.0,37.0,40.666666666666664,58.0,77.6,62.25,4,Defender
26,187.96,83.0,62,66,280000.0,1000.0,Right,1,1,1,GK,Normal,South America,29.0,15.0,20.666666666666668,36.5,15.8,41.0,4,Goalkeeper
24,172.72,63.0,79,84,17000000.0,16000.0,Right,1,3,3,LM,Lean,Europe,76.5,76.16666666666667,74.33333333333333,80.16666666666667,43.4,62.75,5,Midfielder
28,182.88,78.0,70,70,1900000.0,7000.0,Left,1,4,4,LM,Normal,South America,74.0,69.66666666666667,65.66666666666667,68.33333333333333,38.0,65.25,0,Midfielder
30,190.5,79.8,69,69,825000.0,10000.0,Right,1,3,2,CB,Normal,Europe,55.5,31.333333333333332,44.166666666666664,48.166666666666664,68.0,75.25,0,Defender
32,154.94,73.0,68,68,500000.0,3000.0,Left,1,2,2,LB,Lean,Africa,78.0,57.5,64.66666666666667,66.66666666666667,61.2,68.25,0,Defender
25,175.26,69.9,81,84,18500000.0,64000.0,Right,3,4,3,RB,Lean,Europe,87.5,63.833333333333336,73.0,80.5,76.0,73.25,3,Defender
23,175.26,58.1,64,68,600000.0,3000.0,Right,1,3,3,ST,Lean,Europe,73.5,61.666666666666664,51.666666666666664,67.16666666666667,30.6,60.5,4,Attacker
25,182.88,77.1,72,77,4100000.0,9000.0,Right,1,4,3,CM,Lean,South America,66.0,64.16666666666667,64.5,67.33333333333333,65.6,67.0,5,Midfielder
20,154.94,71.2,64,73,700000.0,2000.0,Right,1,3,3,ST,Lean,Europe,67.5,64.66666666666667,44.833333333333336,61.833333333333336,26.2,57.25,9,Attacker
27,154.94,76.2,71,71,2500000.0,7000.0,Right,1,4,4,LM,Normal,Europe,73.5,68.5,57.333333333333336,70.33333333333333,29.8,68.0,0,Midfielder
21,154.94,71.2,80,86,21000000.0,84000.0,Right,1,5,4,ST,Normal,South America,84.5,72.5,68.5,78.66666666666667,47.2,79.25,6,Attacker
35,185.42,76.2,74,74,2300000.0,15000.0,Right,1,3,1,GK,Lean,Europe,54.5,14.5,28.833333333333332,42.5,15.6,50.75,0,Goalkeeper
33,152.4,73.0,69,69,575000.0,5000.0,Left,1,3,2,LB,Normal,Europe,75.5,43.5,58.166666666666664,64.83333333333333,62.8,73.25,0,Defender
19,170.18,55.8,69,89,2100000.0,24000.0,Right,1,3,3,CM,Lean,Europe,64.5,55.5,66.5,73.33333333333333,51.4,49.0,20,Midfielder
26,182.88,77.1,67,70,800000.0,3000.0,Right,1,3,2,RB,Lean,Europe,71.5,44.0,53.666666666666664,62.0,65.0,69.5,3,Defender
25,152.4,71.2,72,75,3900000.0,15000.0,Right,1,4,3,RM,Normal,Europe,75.5,65.5,66.0,75.0,48.0,55.25,3,Midfielder
18,152.4,73.9,64,83,900000.0,3000.0,Left,1,5,3,RW,Lean,Europe,71.5,56.5,62.333333333333336,64.83333333333333,29.2,43.25,19,Attacker
24,182.88,79.8,63,72,500000.0,3000.0,Right,1,3,2,CB,Normal,Europe,47.0,34.666666666666664,42.0,47.333333333333336,64.4,56.25,9,Defender
21,198.12,84.8,61,73,350000.0,4000.0,Right,1,3,1,GK,Normal,Europe,43.0,15.666666666666666,19.666666666666668,33.0,13.2,41.0,12,Goalkeeper
33,193.04,93.9,77,77,5000000.0,21000.0,Right,2,2,1,GK,Normal,Europe,46.5,18.333333333333332,27.5,47.333333333333336,19.2,53.25,0,Goalkeeper
27,154.94,76.2,86,87,53000000.0,195000.0,Right,3,4,4,CF,Normal,South America,77.5,80.5,77.16666666666667,84.83333333333333,60.2,79.5,1,Attacker
18,170.18,64.9,64,84,925000.0,3000.0,Left,1,2,3,CAM,Normal,Europe,59.0,49.333333333333336,64.0,65.0,16.4,40.25,20,Midfielder
29,152.4,72.1,73,73,3900000.0,10000.0,Right,1,4,3,LM,Normal,Europe,67.0,72.5,74.33333333333333,71.66666666666667,57.2,72.0,0,Midfielder
24,165.1,67.1,63,68,500000.0,2000.0,Right,1,3,4,LM,Lean,South America,85.0,53.833333333333336,55.0,68.83333333333333,28.8,58.5,5,Midfielder
27,154.94,78.0,74,74,4900000.0,14000.0,Right,1,3,2,CDM,Normal,South America,64.0,61.166666666666664,73.16666666666667,64.33333333333333,70.2,75.5,0,Midfielder
27,182.88,76.2,75,75,7000000.0,22000.0,Left,1,2,4,RM,Lean,Europe,71.5,73.0,73.16666666666667,73.16666666666667,51.0,68.5,0,Midfielder
23,172.72,64.0,69,76,1500000.0,5000.0,Right,1,3,4,RM,Normal,Europe,78.0,60.833333333333336,59.833333333333336,71.33333333333333,34.0,46.25,7,Midfielder
27,193.04,88.9,71,74,2400000.0,1000.0,Right,1,2,2,CB,Normal,Europe,43.5,48.0,47.166666666666664,49.333333333333336,69.6,71.75,3,Defender
25,170.18,66.2,71,73,2900000.0,9000.0,Left,1,2,3,CAM,Lean,South America,79.5,64.5,64.0,72.66666666666667,38.2,55.0,2,Midfielder
22,190.5,82.1,82,87,29000000.0,59000.0,Right,1,3,4,CM,Lean,Europe,68.0,65.0,71.5,77.16666666666667,76.0,72.25,5,Midfielder
28,175.26,73.9,70,70,1800000.0,7000.0,Right,1,4,3,ST,Normal,Europe,79.5,68.0,54.0,72.66666666666667,25.6,74.5,0,Attacker
22,182.88,79.8,67,75,975000.0,6000.0,Right,1,3,2,CB,Stocky,Europe,70.0,36.166666666666664,44.333333333333336,59.0,64.4,68.75,8,Defender
26,175.26,72.1,71,74,2400000.0,7000.0,Right,1,2,3,RB,Normal,South America,72.5,55.666666666666664,65.5,70.0,65.4,69.25,3,Defender
28,182.88,77.1,83,84,30500000.0,57000.0,Left,2,3,4,ST,Lean,Europe,89.5,79.0,72.0,80.66666666666667,47.2,72.0,1,Attacker
23,190.5,78.9,71,80,3200000.0,1000.0,Right,1,2,2,CB,Normal,South America,60.5,31.166666666666668,38.833333333333336,53.5,70.2,69.25,9,Defender
25,187.96,83.0,75,79,7500000.0,17000.0,Right,1,2,2,CB,Lean,South America,63.0,29.333333333333332,35.0,56.833333333333336,74.4,75.5,4,Defender
32,175.26,69.9,73,73,2600000.0,1000.0,Right,1,3,3,RB,Normal,South America,78.5,57.833333333333336,67.16666666666667,70.5,67.8,68.75,0,Defender
27,185.42,78.9,70,70,1900000.0,7000.0,Left,1,2,3,ST,Normal,South America,63.0,69.83333333333333,58.0,67.5,30.0,61.75,0,Attacker
28,152.4,73.9,79,79,13500000.0,32000.0,Right,2,3,3,ST,Normal,Europe,78.5,79.16666666666667,58.166666666666664,75.5,43.6,71.5,0,Attacker
21,154.94,73.9,63,73,525000.0,1000.0,Right,1,3,2,RB,Normal,Europe,66.5,43.0,55.833333333333336,61.833333333333336,61.2,62.5,10,Defender
22,182.88,67.1,74,81,8000000.0,14000.0,Right,1,3,3,RW,Lean,South America,81.0,66.66666666666667,66.83333333333333,70.5,33.8,61.5,7,Attacker
24,187.96,76.2,61,66,290000.0,4000.0,Right,1,3,2,CB,Normal,Europe,47.0,34.0,37.666666666666664,51.333333333333336,61.2,60.0,5,Defender
31,175.26,69.9,72,72,2700000.0,18000.0,Right,1,4,3,CAM,Lean,South America,82.0,66.33333333333333,65.66666666666667,75.0,37.2,62.75,0,Midfielder
21,152.4,69.9,70,85,3900000.0,32000.0,Left,1,3,3,LM,Normal,South America,78.0,56.0,63.166666666666664,69.83333333333333,66.2,65.0,15,Midfielder
33,187.96,77.1,75,75,3800000.0,35000.0,Right,2,3,2,CB,Normal,Europe,33.0,42.666666666666664,51.833333333333336,54.0,75.2,69.25,0,Defender
27,152.4,78.0,69,69,925000.0,12000.0,Right,1,3,2,CDM,Stocky,South America,67.0,52.666666666666664,67.33333333333333,62.666666666666664,69.4,64.25,0,Midfielder
28,175.26,68.9,72,72,3300000.0,28000.0,Right,1,3,4,ST,Lean,South America,85.5,67.0,66.5,76.5,33.4,53.25,0,Attacker
31,152.4,69.9,64,64,325000.0,2000.0,Right,1,3,2,RB,Normal,Europe,62.5,37.0,45.833333333333336,59.333333333333336,68.8,52.0,0,Defender
22,167.64,59.0,62,70,450000.0,1000.0,Left,1,3,3,CAM,Lean,Europe,84.5,54.5,55.5,62.0,19.6,43.5,8,Midfielder
33,172.72,72.1,67,67,575000.0,2000.0,Right,1,3,3,CM,Normal,South America,70.0,67.66666666666667,64.33333333333333,76.33333333333333,41.2,57.0,0,Midfielder
27,152.4,74.8,83,83,28000000.0,51000.0,Right,1,4,4,RW,Normal,South America,87.5,78.16666666666667,82.5,82.33333333333333,39.2,70.5,0,Attacker
31,167.64,64.9,78,78,7500000.0,34000.0,Left,1,3,4,LB,Lean,South America,87.0,60.666666666666664,64.0,80.33333333333333,72.6,60.25,0,Defender
20,152.4,69.9,72,81,4000000.0,9000.0,Right,1,3,3,CDM,Normal,Europe,78.0,57.5,62.5,72.5,65.8,77.0,9,Midfielder
23,195.58,88.9,65,71,750000.0,3000.0,Right,1,2,2,ST,Lean,South America,31.0,64.33333333333333,41.666666666666664,53.0,31.4,58.25,6,Attacker
23,175.26,68.0,80,85,20000000.0,65000.0,Left,2,3,4,LM,Stocky,Europe,79.5,71.33333333333333,76.0,81.33333333333333,30.4,54.0,5,Midfielder
29,170.18,73.9,79,79,10000000.0,20000.0,Right,2,3,3,CDM,Stocky,Europe,74.5,53.666666666666664,65.66666666666667,79.5,67.2,80.75,0,Midfielder
31,175.26,69.9,82,82,16500000.0,46000.0,Right,1,4,2,CDM,Lean,South America,80.5,60.666666666666664,68.16666666666667,77.66666666666667,80.2,69.75,0,Midfielder
23,170.18,79.8,55,60,100000.0,1000.0,Right,1,3,2,RB,Normal,South America,61.5,30.166666666666668,36.333333333333336,49.333333333333336,53.0,53.75,5,Defender
21,172.72,64.9,63,71,550000.0,2000.0,Right,1,3,3,RM,Normal,South America,78.0,58.0,58.5,68.0,31.0,48.5,8,Midfielder
29,152.4,68.9,74,74,4400000.0,6000.0,Left,1,2,3,LB,Lean,Europe,74.0,53.833333333333336,67.0,72.0,70.4,76.25,0,Defender
34,187.96,81.2,70,70,725000.0,5000.0,Right,1,2,1,GK,Normal,Europe,45.0,19.166666666666668,27.166666666666668,44.166666666666664,14.0,51.75,0,Goalkeeper
27,154.94,76.2,74,75,6500000.0,18000.0,Right,1,3,3,CM,Normal,Europe,57.5,68.0,73.66666666666667,65.5,66.0,70.75,1,Midfielder
37,170.18,68.0,75,75,2400000.0,10000.0,Right,2,3,3,ST,Normal,Europe,71.5,75.33333333333333,63.5,77.33333333333333,34.0,60.75,0,Attacker
23,154.94,74.8,76,81,8500000.0,18000.0,Left,1,2,2,LB,Normal,Europe,71.5,37.666666666666664,59.333333333333336,67.5,75.8,68.75,5,Defender
20,154.94,72.1,62,71,475000.0,1000.0,Right,1,3,2,ST,Normal,Europe,58.0,60.833333333333336,46.833333333333336,57.0,28.6,54.5,9,Attacker
25,170.18,72.1,73,78,5500000.0,8000.0,Left,1,2,3,CAM,Normal,Europe,82.0,65.83333333333333,69.83333333333333,74.33333333333333,39.8,60.75,5,Midfielder
27,182.88,74.8,62,63,375000.0,5000.0,Right,1,3,2,ST,Normal,Europe,57.0,64.33333333333333,43.5,55.333333333333336,28.4,65.5,1,Attacker
26,154.94,68.9,75,78,8000000.0,24000.0,Right,2,4,3,CM,Lean,Europe,64.5,65.16666666666667,73.5,73.5,60.6,58.75,3,Midfielder
27,170.18,64.9,78,79,10000000.0,23000.0,Right,1,3,4,RB,Lean,Europe,85.5,70.0,67.0,80.33333333333333,72.8,71.0,1,Defender
29,152.4,73.0,75,75,5000000.0,26000.0,Right,1,3,2,CDM,Normal,Europe,49.5,54.5,64.5,67.83333333333333,68.0,77.0,0,Midfielder
26,185.42,73.0,76,78,9500000.0,34000.0,Right,1,3,3,ST,Lean,Europe,83.0,72.83333333333333,61.0,73.33333333333333,40.2,65.25,2,Attacker
25,190.5,84.8,67,73,750000.0,5000.0,Right,1,3,1,GK,Lean,Europe,43.5,19.5,21.5,36.666666666666664,15.6,46.75,6,Goalkeeper
26,175.26,73.0,67,70,975000.0,2000.0,Right,1,3,3,ST,Lean,Europe,69.0,64.66666666666667,44.666666666666664,67.0,26.2,53.5,3,Attacker
28,154.94,73.0,72,72,3200000.0,41000.0,Right,2,3,3,ST,Lean,Europe,65.0,70.33333333333333,67.83333333333333,71.33333333333333,44.2,66.0,0,Attacker
31,190.5,83.9,83,83,16500000.0,74000.0,Left,3,2,1,GK,Normal,Europe,55.0,20.5,27.166666666666668,50.5,14.2,60.0,0,Goalkeeper
